Monetary,Recency,Frequency
2.975529566236472,5.878015854600402,0.0
2.990719731730447,3.9908341858524357,0.0
4.763028270603671,4.291828366755733,0.6931471805599453
3.6506582412937387,4.9279780604152466,1.0986122886681098
5.389528246601421,4.383275854074314,1.0986122886681098
3.088311454847084,2.0918640616783932,0.6931471805599453
4.092676505121403,5.609838028479659,0.0
2.5416019934645457,5.6736668507515775,0.0
2.8622008809294686,4.596129441335942,0.0
3.684118137012226,3.40452517175483,0.6931471805599453
4.665324108807838,3.4372078191851885,1.9459101490553132
3.8628327612373745,2.6461747973841225,1.3862943611198906
4.666265285347902,4.160444363926624,0.6931471805599453
5.697328358249736,2.6461747973841225,2.772588722239781
3.1759683238569245,5.357057861570636,0.0
3.7653774250866614,4.35799005684564,1.0986122886681098
5.152713392689245,3.1822118404966093,1.0986122886681098
2.8791984572980396,5.517854422268135,0.0
3.5695326964813705,5.533784667551078,0.0
2.308567164671593,4.278054044290903,0.0
4.103964805599091,5.252796851246227,0.0
4.45143608604605,2.4932054526026954,1.3862943611198906
3.411147712515324,3.1822118404966093,0.6931471805599453
2.0856720914304723,4.407938016458383,0.0
5.840932312803435,2.312535423847214,0.6931471805599453
5.730943582718574,-2.3025850929940455,3.091042453358316
3.0397491589707655,5.258016069774511,0.0
2.714694743820879,5.583872177983643,0.0
3.856510295497887,4.860587297852597,0.0
2.545531271604435,0.09531017980432493,1.0986122886681098
7.127918393202967,1.1314021114911006,3.2188758248682006
5.310739886546593,1.410986973710262,1.6094379124341003
1.241268589069633,5.187944309066666,0.0
4.933322190993586,2.4069451083182885,2.1972245773362196
5.513025439041145,4.837075242970874,2.1972245773362196
3.933784497209659,1.410986973710262,0.6931471805599453
4.345103280569283,5.056882545261575,0.6931471805599453
8.481257157791832,0.7419373447293773,4.543294782270004
6.603320324031322,2.0918640616783932,2.5649493574615367
2.8791984572980396,3.3357695763397,0.0
4.433194921248281,4.249922794040544,1.6094379124341003
6.385194398997726,5.617134667930529,1.9459101490553132
6.698416008644324,3.0492730404820207,2.3978952727983707
2.2470723830637866,4.249922794040544,0.0
5.605838830326075,3.4688560301359703,2.302585092994046
7.489467979095777,0.09531017980432493,3.332204510175204
5.334938550003682,4.596129441335942,0.0
2.3075726345050844,5.455748374496865,0.0
6.675116793106126,0.09531017980432493,3.1780538303479458
3.933784497209659,3.66612246699132,0.0
6.0747481512447195,1.1314021114911006,1.791759469228055
4.338597076746545,4.891100725401066,0.0
5.094118231234765,3.7864597824528,1.3862943611198906
3.242592351485517,4.079230924412053,0.6931471805599453
4.4760860325765535,3.4372078191851885,1.9459101490553132
7.869669260880709,-2.3025850929940455,3.1354942159291497
4.055257173514054,2.4069451083182885,1.3862943611198906
3.242592351485517,4.9279780604152466,0.0
4.6196646321385435,3.0492730404820207,1.9459101490553132
4.947198388179985,2.9496883350525844,1.6094379124341003
3.4242626545931514,5.472690753492817,0.0
2.0476928433652555,5.59508305773286,0.0
3.8850628238453626,4.544358046591334,0.6931471805599453
3.9627161197436642,4.489759334476764,1.0986122886681098
4.676280813446044,1.410986973710262,1.791759469228055
3.549042508926137,4.345103280569283,0.0
3.66612246699132,4.544358046591334,0.0
3.8394523125933104,3.139832617527748,1.0986122886681098
2.734367509419583,5.5649034757050835,0.0
3.396184839838611,5.609838028479659,0.6931471805599453
4.829433110570218,4.443827035579329,1.3862943611198906
8.037898533929594,5.2786247332023,0.0
4.748404354073999,4.027135812528651,1.6094379124341003
3.4638591427868666,2.312535423847214,2.0794415416798357
4.360802998222255,3.095577608523707,1.6094379124341003
5.800425099694305,2.7788192719904172,1.9459101490553132
3.5263605246161616,4.683056724645162,0.6931471805599453
4.440295542797857,4.432006566978902,1.6094379124341003
3.0086484988205373,2.9496883350525844,0.0
4.156536582478548,5.805436128382701,0.0
5.644386264699545,3.66612246699132,1.0986122886681098
2.3204250111223765,3.261935314328648,0.0
6.569341158123583,2.312535423847214,1.3862943611198906
5.42141956368202,3.370738174177447,2.4849066497880004
4.469808548057415,2.6461747973841225,1.3862943611198906
3.0204248861443626,5.687314281948894,0.0
1.8468787684491346,1.62924053973028,0.0
4.255612709818223,3.4995332823830174,1.0986122886681098
3.9247417778359206,3.893859034800475,1.3862943611198906
4.384523514872469,4.544358046591334,1.3862943611198906
3.6953584202116456,2.0918640616783932,1.3862943611198906
2.714694743820879,3.095577608523707,0.0
3.299533727885655,5.74652262833236,0.0
3.471034341250935,4.804840381116659,1.3862943611198906
4.38527136483877,3.8308129500026027,0.6931471805599453
0.9555114450274363,5.6458001921178536,0.0
4.591882291661156,2.89591193827178,1.3862943611198906
3.5539184686798193,3.586292865338835,1.3862943611198906
3.6737658163038884,4.144720769547168,0.6931471805599453
1.9242486522741338,3.261935314328648,0.0
3.5043554737647815,3.0492730404820207,1.0986122886681098
1.6193882432872684,1.410986973710262,0.0
2.791165107812717,2.7788192719904172,0.6931471805599453
-0.05129329438755058,3.8308129500026027,0.0
2.8791984572980396,4.160444363926624,0.0
5.891865181885227,3.261935314328648,2.3978952727983707
2.3608540011180215,3.8088822465086327,0.0
5.170483995038152,1.9600947840472698,2.1972245773362196
4.280824129164719,2.6461747973841225,2.302585092994046
4.269697449699962,5.587623120115915,0.0
4.386765389021055,3.66612246699132,1.0986122886681098
0.30010459245033816,5.820379622240015,0.0
4.602165676967792,2.4069451083182885,0.0
2.9496883350525844,2.89591193827178,0.6931471805599453
3.7184382563554808,4.554928969551344,0.6931471805599453
1.0986122886681098,4.11251186617755,0.0
3.529297384289471,4.906015244966153,0.0
4.300680995219929,2.4069451083182885,1.3862943611198906
4.696837374513915,2.312535423847214,1.791759469228055
8.147977077583185,1.1314021114911006,3.6109179126442243
4.766863774986079,2.9496883350525844,1.3862943611198906
4.0427003290697625,2.2082744135228043,1.3862943611198906
3.7428940424201746,2.714694743820879,0.6931471805599453
4.016743316198549,4.062165663857866,1.791759469228055
5.572572195685788,3.40452517175483,2.0794415416798357
3.242592351485517,4.533674184283021,0.0
5.408516158846112,2.312535423847214,1.0986122886681098
2.7212954278522306,2.9496883350525844,1.0986122886681098
4.916471124038506,4.027135812528651,1.6094379124341003
4.237289838207198,5.587623120115915,0.0
5.687110940368229,4.804840381116659,1.0986122886681098
2.714694743820879,4.844974178195408,0.0
5.841222883777439,4.35799005684564,1.3862943611198906
3.0155349008501706,5.481055503227208,0.6931471805599453
4.752727750345706,5.2988172415896875,0.6931471805599453
2.966303462863179,4.096009841541162,0.6931471805599453
7.4363815273736344,1.1314021114911006,1.9459101490553132
2.3075726345050844,5.609838028479659,0.0
4.213607983048918,5.303802296778606,0.0
5.187944309066666,4.395682961121367,0.0
2.714694743820879,5.4165447479126865,0.0
3.9751855803857863,1.410986973710262,2.6390573296152584
4.32280727501391,2.4932054526026954,1.9459101490553132
4.109889773557563,4.3054155323020415,0.6931471805599453
2.990719731730447,5.357057861570636,0.0
3.956613888756021,3.1822118404966093,0.6931471805599453
5.073923033332174,2.8390784635086144,1.3862943611198906
2.9475918982260563,5.5649034757050835,0.0
3.7600366484302645,4.565389315976247,1.3862943611198906
4.135166556742356,4.719391330078114,1.0986122886681098
1.6486586255873816,5.313698468586339,0.0
1.6193882432872684,4.522874943261261,0.0
3.218875824868201,3.914021008090819,0.0
5.507483689931387,2.89591193827178,1.791759469228055
4.784570814354383,2.8390784635086144,1.3862943611198906
3.510350695558678,4.821087692210561,0.6931471805599453
5.710890486115579,4.522874943261261,1.0986122886681098
3.74856245627511,5.050496827521386,0.6931471805599453
2.8154087194227095,2.2082744135228043,0.0
-2.3025850929940455,2.6461747973841225,0.0
3.2363227384719213,2.4069451083182885,1.0986122886681098
2.151762203259462,4.11251186617755,0.0
2.996731773887075,4.11251186617755,0.0
5.455748374496865,5.591360045241914,0.6931471805599453
1.9544450515051506,5.572534188046247,0.0
5.251382979358823,0.09531017980432493,3.5553480614894135
5.115475674507194,3.9721769282478934,1.6094379124341003
5.961829741978291,2.4069451083182885,2.4849066497880004
5.783702097832075,0.7419373447293773,2.8903717578961645
4.420044701861403,2.8390784635086144,2.3978952727983707
5.6053975727348,0.09531017980432493,2.6390573296152584
-0.7133498878774648,3.6136169696133895,0.0
3.6044102974874863,3.4372078191851885,0.6931471805599453
3.218875824868201,4.728272383122075,0.0
4.065602093356447,4.144720769547168,0.6931471805599453
5.004617221770693,2.714694743820879,1.3862943611198906
2.3608540011180215,3.6913763343125234,0.0
2.2470723830637866,4.35799005684564,0.0
3.8680711178989635,4.804840381116659,1.0986122886681098
4.93662988078576,2.89591193827178,1.0986122886681098
3.380994674344636,4.079230924412053,0.6931471805599453
3.242592351485517,5.799395638859147,0.0
4.051784947803305,3.139832617527748,1.3862943611198906
2.529720665577793,5.044070070182493,0.0
4.177459468932607,3.6402142821326553,0.6931471805599453
3.7400477406883357,5.242275975664412,0.6931471805599453
2.990719731730447,5.883600901232037,0.0
2.714694743820879,4.920710586568268,0.0
5.102545762029678,1.9600947840472698,1.3862943611198906
4.500920164614292,0.09531017980432493,0.0
3.3945083935113587,5.591360045241914,0.0
3.139832617527748,5.130490255904535,0.0
4.183880527532955,4.635699391022914,1.3862943611198906
4.156536582478548,5.044070070182493,0.0
2.5416019934645457,5.861071083174386,0.0
5.321007976467735,1.410986973710262,2.1972245773362196
2.714694743820879,4.788324729085938,0.0
3.9974664872456134,3.095577608523707,1.0986122886681098
4.378771341953209,1.9600947840472698,1.6094379124341003
3.6768068728796672,3.3357695763397,1.0986122886681098
3.5450090836942345,1.410986973710262,0.6931471805599453
4.217741440366026,3.095577608523707,1.6094379124341003
3.6130777406976544,0.09531017980432493,1.0986122886681098
6.013788502986101,3.6136169696133895,1.3862943611198906
4.91338990965742,4.191168746857641,1.791759469228055
5.288166015491662,0.09531017980432493,1.0986122886681098
6.459732295584099,1.62924053973028,3.258096538021482
3.858622228701031,4.35799005684564,1.3862943611198906
5.557368456200665,4.278054044290903,0.6931471805599453
2.128231705849268,2.8390784635086144,0.0
6.051853847120766,1.1314021114911006,1.6094379124341003
6.954925083458527,3.586292865338835,2.302585092994046
2.8094026953624978,4.395682961121367,0.0
6.080848108242668,3.6402142821326553,2.0794415416798357
2.990719731730447,5.756058619221572,0.0
4.163559631243573,3.4372078191851885,0.0
4.032114485685967,4.522874943261261,1.0986122886681098
2.8390784635086144,2.6461747973841225,0.0
3.8691155044168695,4.407938016458383,1.0986122886681098
2.734367509419583,4.345103280569283,0.0
2.33214389523559,5.056882545261575,0.0
2.8622008809294686,5.2988172415896875,0.0
6.721642544748173,3.8088822465086327,1.9459101490553132
4.473921899378137,5.5610661724546055,0.0
2.990719731730447,5.176714544788788,0.0
4.378771341953209,4.206184043977636,1.0986122886681098
2.8791984572980396,5.6598305871270185,0.0
3.6813511876931444,4.249922794040544,0.0
2.33214389523559,4.160444363926624,0.0
2.7536607123542622,2.312535423847214,0.0
4.3463994570307305,2.7788192719904172,0.6931471805599453
3.914021008090819,4.191168746857641,0.0
2.3608540011180215,4.096009841541162,0.0
2.3608540011180215,4.264087336809195,0.0
2.8791984572980396,4.804840381116659,0.0
2.8622008809294686,4.383275854074314,0.0
2.302585092994046,5.549465114271844,0.0
2.8903717578961645,5.591360045241914,0.0
3.914021008090819,4.144720769547168,0.0
4.4355674016019115,2.2082744135228043,1.3862943611198906
3.543853682063679,2.8390784635086144,0.6931471805599453
3.2212729494679224,4.264087336809195,0.0
4.191168746857641,3.4995332823830174,0.6931471805599453
4.029983803061711,3.914021008090819,0.0
3.8194690238175384,5.54556799320548,0.6931471805599453
3.6913763343125234,5.900171288661591,0.0
2.3075726345050844,4.489759334476764,0.0
4.001863709427935,4.096009841541162,1.0986122886681098
2.8094026953624978,4.478472532942134,0.0
4.186619838331271,4.596129441335942,1.0986122886681098
2.5128460184772416,3.261935314328648,1.0986122886681098
4.95455864787585,3.4372078191851885,1.791759469228055
2.714694743820879,5.635146682266063,0.0
5.227358277607543,3.40452517175483,1.9459101490553132
2.8791984572980396,5.796361655949294,0.0
3.265759410767051,4.875960390769654,0.6931471805599453
3.562749176969724,2.4069451083182885,1.0986122886681098
2.714694743820879,4.3054155323020415,0.0
4.092676505121403,5.313698468586339,0.0
4.991316549709856,0.09531017980432493,2.0794415416798357
0.7030975114131134,5.220896219579452,0.0
4.145671189387442,3.370738174177447,0.6931471805599453
5.909576387635298,4.278054044290903,1.6094379124341003
2.308567164671593,5.258016069774511,0.0
2.8390784635086144,4.844974178195408,0.0
2.714694743820879,2.8390784635086144,0.0
3.479392229247212,0.09531017980432493,0.6931471805599453
4.191168746857641,4.3054155323020415,1.0986122886681098
8.40476777803629,0.09531017980432493,4.0943445622221
5.3598827222061916,3.1822118404966093,1.6094379124341003
2.93651291389402,4.673762977453703,0.0
6.119747817398232,4.891100725401066,1.0986122886681098
4.582924577040772,3.763522997109702,0.6931471805599453
3.7208624999669873,1.410986973710262,0.6931471805599453
5.854470021899069,2.4069451083182885,2.772588722239781
2.3608540011180215,4.144720769547168,0.0
3.5351453541718945,5.004617221770693,0.6931471805599453
3.6149637711637683,3.6913763343125234,0.6931471805599453
2.5877640352277083,4.160444363926624,0.0
3.732896339530711,4.683056724645162,1.0986122886681098
5.800485623222845,-2.3025850929940455,2.302585092994046
3.7914360424390283,2.9496883350525844,1.0986122886681098
-0.2876820724517809,2.312535423847214,0.0
4.241326752570746,2.312535423847214,1.3862943611198906
4.019261756097745,2.89591193827178,0.6931471805599453
3.9871304779149512,4.206184043977636,0.6931471805599453
5.23207072072911,4.3054155323020415,0.6931471805599453
5.4135192962367205,1.62924053973028,1.9459101490553132
2.468099531471619,0.09531017980432493,0.0
4.671519566529625,2.6461747973841225,1.9459101490553132
1.8870696490323797,5.541655625147766,0.0
2.5416019934645457,4.511957804265912,0.0
3.5380565643793527,3.139832617527748,1.0986122886681098
3.9189986191645714,2.7788192719904172,1.3862943611198906
3.0204248861443626,3.139832617527748,0.0
4.734969623522936,3.261935314328648,1.791759469228055
3.6230067099632284,3.261935314328648,1.6094379124341003
6.380292014063123,5.557214087568064,0.6931471805599453
3.7796338173824005,5.1065513509260825,0.6931471805599453
2.990719731730447,3.1822118404966093,0.0
5.859360706474645,2.8390784635086144,1.791759469228055
6.0494032120284285,1.9600947840472698,2.6390573296152584
3.138966441639899,3.370738174177447,0.6931471805599453
5.051137237405586,3.6402142821326553,1.0986122886681098
2.990719731730447,5.529825834193874,0.0
2.3608540011180215,4.062165663857866,0.0
2.8791984572980396,5.215479088239032,0.0
2.926382195419198,2.312535423847214,0.6931471805599453
6.709511635844255,0.09531017980432493,3.5263605246161616
3.4995332823830174,4.596129441335942,0.6931471805599453
4.276666119016055,0.09531017980432493,1.3862943611198906
3.4959013171314526,4.096009841541162,0.6931471805599453
0.5877866649021191,5.464255444091467,0.0
4.360292142527875,5.252796851246227,1.3862943611198906
3.6584202466292277,5.182345190295616,0.6931471805599453
4.790985632036302,3.6136169696133895,1.791759469228055
3.9219733362813143,5.2988172415896875,0.6931471805599453
4.409763389645481,3.8088822465086327,1.6094379124341003
2.8622008809294686,5.447168313280391,0.0
2.3204250111223765,4.175924549214524,0.0
4.213607983048918,5.485211785187126,0.0
2.533696813957432,5.4514675460417115,0.0
3.7067193722422673,4.35799005684564,1.0986122886681098
3.9740583963475986,4.044804116661965,1.0986122886681098
5.377267169526438,2.8390784635086144,2.4849066497880004
5.557985692544619,4.6549122778829055,1.3862943611198906
4.917276542350397,3.933784497209659,2.1972245773362196
3.0086484988205373,5.740114403903592,0.0
4.684720464746101,1.9600947840472698,1.3862943611198906
3.4688560301359703,2.312535423847214,0.6931471805599453
3.2128577525426376,5.642261618007951,0.0
5.215153125287268,2.8390784635086144,1.6094379124341003
3.8210036070409776,3.139832617527748,1.0986122886681098
3.6691868207682004,2.7788192719904172,1.0986122886681098
2.3608540011180215,4.264087336809195,0.0
2.7047112998366956,4.160444363926624,0.0
2.827313621929028,5.756058619221572,0.0
4.371344786327021,1.1314021114911006,1.3862943611198906
2.772588722239781,5.493472881322077,0.0
5.4116460518550396,2.0918640616783932,1.9459101490553132
3.8790865051818813,0.09531017980432493,1.3862943611198906
2.887590114934288,5.5610661724546055,0.0
2.3025850929940455,4.837075242970874,0.0
3.6888794541139367,4.291828366755733,0.0
4.387511564904451,4.278054044290903,1.3862943611198906
5.439990524864182,3.0492730404820207,1.0986122886681098
4.001863709427935,4.079230924412053,1.0986122886681098
2.990719731730447,4.443827035579329,0.0
2.4849066497880004,4.35799005684564,0.0
2.421256622711544,0.09531017980432493,1.0986122886681098
2.8791984572980396,3.40452517175483,0.0
4.463376180370204,3.4995332823830174,1.3862943611198906
5.1664987919271885,3.6913763343125234,1.6094379124341003
6.14010004624713,2.6461747973841225,0.6931471805599453
4.894925108600803,3.4995332823830174,1.9459101490553132
3.5055573969863985,4.35799005684564,0.6931471805599453
3.730501128804756,5.323497665078335,0.0
0.7793248768009977,3.4995332823830174,0.0
2.47232786758114,5.2045559867335625,1.0986122886681098
6.283816946584502,0.7419373447293773,3.2188758248682006
4.974524407083897,0.09531017980432493,1.9459101490553132
5.735604086979158,3.763522997109702,1.9459101490553132
3.850147601710059,4.443827035579329,1.0986122886681098
2.379546134130174,3.66612246699132,0.6931471805599453
3.4515735889872223,2.4932054526026954,1.0986122886681098
2.4114394979061275,4.565389315976247,0.6931471805599453
4.929425238670713,3.2228678461377385,1.9459101490553132
2.887590114934288,5.765504533284198,0.0
5.64321826768142,4.191168746857641,2.4849066497880004
5.117993812416755,4.291828366755733,1.3862943611198906
3.910021002757473,3.3357695763397,0.6931471805599453
2.8791984572980396,1.62924053973028,1.3862943611198906
1.1151415906193203,1.9600947840472698,0.0
0.7793248768009977,5.371103036273684,0.0
3.984343667007772,4.395682961121367,1.0986122886681098
4.548070593947519,4.432006566978902,0.6931471805599453
6.316604963344358,4.970507503005476,0.6931471805599453
2.4069451083182885,2.9496883350525844,0.6931471805599453
1.7227665977411035,3.6913763343125234,0.6931471805599453
2.128231705849268,5.153869462182164,0.0
1.6193882432872682,2.8390784635086144,0.0
1.3862943611198906,5.493472881322077,0.0
4.609062600703435,2.4932054526026954,2.4849066497880004
2.8791984572980396,5.323497665078335,0.0
3.732178378509084,3.914021008090819,0.6931471805599453
4.602265972840701,3.139832617527748,1.6094379124341003
7.453996307969082,2.312535423847214,2.833213344056216
4.460144413937834,3.2228678461377385,1.3862943611198906
3.8670256394974105,2.6461747973841225,0.0
2.0856720914304723,5.733664849138071,0.0
2.2082744135228043,5.044070070182493,0.0
2.3075726345050844,5.723911845951367,0.0
3.1570004211501135,4.144720769547168,0.0
4.616209033103307,2.714694743820879,2.1972245773362196
3.6901286735143684,2.6461747973841225,0.6931471805599453
5.885659488211005,2.4069451083182885,1.791759469228055
4.0469034876219645,4.160444363926624,1.0986122886681098
4.3715974391833425,3.55820113047182,1.3862943611198906
4.109233174715851,4.683056724645162,1.6094379124341003
2.302585092994046,3.9531649487593215,0.0
3.0855729775537806,1.62924053973028,0.6931471805599453
0.30010459245033816,3.8522730010223722,0.0
6.244574584539662,0.09531017980432493,2.9444389791664403
1.6193882432872684,5.743323649276734,0.0
2.972975286431375,3.8088822465086327,0.6931471805599453
2.8094026953624978,4.160444363926624,0.0
1.8468787684491346,3.261935314328648,0.0
3.956805148200039,3.370738174177447,1.0986122886681098
3.1570004211501135,3.6913763343125234,0.0
4.141387168555412,2.4932054526026954,1.9459101490553132
4.252771798816619,4.489759334476764,1.0986122886681098
3.9148190927301476,3.1822118404966093,1.3862943611198906
3.150596984114906,5.7623657987550985,0.0
3.1675825304806504,3.6913763343125234,1.0986122886681098
1.9544450515051506,5.153869462182164,0.0
1.410986973710262,4.754451888703846,0.0
3.974809993526911,3.40452517175483,1.6094379124341003
2.8622008809294686,5.529825834193874,0.0
4.437697832044343,4.079230924412053,1.6094379124341003
7.5801638943926815,3.139832617527748,2.3978952727983707
6.028037527338823,1.62924053973028,1.9459101490553132
8.029602207345375,4.596129441335942,2.3978952727983707
4.290048397777529,3.1822118404966093,1.6094379124341003
3.301008654406723,3.4995332823830174,1.6094379124341003
2.8622008809294686,4.206184043977636,0.0
4.658236906924784,3.586292865338835,1.6094379124341003
2.8875901149342877,3.9531649487593215,1.0986122886681098
2.3608540011180215,2.714694743820879,0.0
3.1570004211501135,4.3054155323020415,0.0
1.4701758451005926,5.371103036273684,0.0
3.6788291182604347,3.4372078191851885,1.0986122886681098
4.424127810692517,2.7788192719904172,1.3862943611198906
2.995732273553991,4.788324729085938,0.0
4.36131359307634,2.2082744135228043,1.3862943611198906
